,sim,m_ej,v_ej,Y_e,kappa,negative_sigma_kappa,positive_sigma_kappa,chi_sq_dof,dof,sigma_kappa
0,SA1_m002_v05_Ye05_spec_2020-07-01.dat,0.002,0.05,0.05,38.5276490470721,0.07130257135703744,0.05704205708563137,3.855739943571911,25805,0.0641723142213344
1,SA1_m002_v05_Ye10_spec_2020-07-01.dat,0.002,0.05,0.1,36.09710884948256,0.05392448820087026,0.04977645064695935,5.009083408363469,25805,0.0518504694239148
2,SA1_m002_v05_Ye15_spec_2020-07-01.dat,0.002,0.05,0.15,41.54801695698868,0.061835529522873856,0.030917764761433375,6.140503855316097,25805,0.046376647142153615
3,SA1_m002_v05_Ye20_spec_2020-07-01.dat,0.002,0.05,0.2,2.3929510206827054,0.002651651729246307,0.0008838839097489171,88.19130427969941,25805,0.001767767819497612
4,SA1_m002_v05_Ye25_spec_2020-07-01.dat,0.002,0.05,0.25,1.18003384161252,0.0013077874533671263,0.00043592915112244945,237.12056408560278,25805,0.0008718583022447879
5,SA1_m002_v05_Ye30_spec_2020-07-01.dat,0.002,0.05,0.3,0.9478374230577801,0.0006990961036583698,0.0003495480518291849,223.58451468500405,25805,0.0005243220777437774
6,SA1_m002_v05_Ye35_spec_2020-07-01.dat,0.002,0.05,0.35,1.3951972671914041,0.0012818585202047927,0.0009613938901535946,224.63748814592122,25805,0.0011216262051791936
7,SA1_m002_v05_Ye40_spec_2020-07-01.dat,0.002,0.05,0.4,2.175033360964112,0.0024172311436143623,0.0016114874290766856,76.5217864369952,25805,0.002014359286345524
8,SA1_m002_v05_Ye45_spec_2020-07-01.dat,0.002,0.05,0.45,0.010992746821134781,3.05804805909287e-05,2.9834615210661344e-05,3.960282134101369,25805,3.0207547900795023e-05
9,SA1_m002_v05_Ye50_spec_2020-07-01.dat,0.002,0.05,0.5,1.6762450125826054,0.0012347128659373485,0.0006173564329687853,516.8962498190568,25805,0.0009260346494530669
10,SA1_m002_v10_Ye05_spec_2020-07-01.dat,0.002,0.1,0.05,89.22528366595917,0.165397263006966,0.13231781040558133,1.8811156422565305,25805,0.14885753670627366
11,SA1_m002_v10_Ye10_spec_2020-07-01.dat,0.002,0.1,0.1,67.87321127400037,0.10945761741484716,0.0938208149270281,2.225379306109693,25805,0.10163921617093763
12,SA1_m002_v10_Ye15_spec_2020-07-01.dat,0.002,0.1,0.15,112.39526432528586,0.20827513774145245,0.12496508264487716,2.2562267694703313,25805,0.1666201101931648
13,SA1_m002_v10_Ye20_spec_2020-07-01.dat,0.002,0.1,0.2,11.138126963522353,0.01536432252157205,0.012803602101310929,14.226012792371082,25805,0.01408396231144149
14,SA1_m002_v10_Ye25_spec_2020-07-01.dat,0.002,0.1,0.25,0.7097919461260607,0.001044855462674299,0.0002612138656684637,165.33110376362893,25805,0.0006530346641713813
15,SA1_m002_v10_Ye30_spec_2020-07-01.dat,0.002,0.1,0.3,1.0854289820393896,0.0012483062877268747,0.0009986450301817662,129.99317322754757,25805,0.0011234756589543204
16,SA1_m002_v10_Ye35_spec_2020-07-01.dat,0.002,0.1,0.35,0.6081847805679719,0.0008871854365116727,0.00044359271825578084,106.90373714652534,25805,0.0006653890773837268
17,SA1_m002_v10_Ye40_spec_2020-07-01.dat,0.002,0.1,0.4,4.030157922821665,0.004643994841240229,0.00325079638886816,42.55252628315133,25805,0.0039473956150541945
18,SA1_m002_v10_Ye45_spec_2020-07-01.dat,0.002,0.1,0.45,0.01,0.001159111222382974,3.864992405410578e-07,36.25594251099239,25805,0.0005797488608117575
19,SA1_m002_v10_Ye50_spec_2020-07-01.dat,0.002,0.1,0.5,1.6374708411201269,0.0012064276064642776,0.0006032138032319168,382.07193854267183,25805,0.0009048207048480972
20,SA1_m002_v15_Ye05_spec_2020-09-17.dat,0.002,0.15,0.05,92.050076343485,0.1476985122266825,0.1371486184962123,1.7183404233357633,25299,0.1424235653614474
21,SA1_m002_v15_Ye10_spec_2020-09-17.dat,0.002,0.15,0.1,78.57285008306165,0.14570261513920002,0.08742156908353138,2.3433153267763807,25299,0.1165620921113657
22,SA1_m002_v15_Ye15_spec_2020-09-17.dat,0.002,0.15,0.15,82.49322764613392,0.15257718765469974,0.06103087506188842,2.6020372505932103,25299,0.10680403135829408
23,SA1_m002_v15_Ye20_spec_2020-09-17.dat,0.002,0.15,0.2,26.33980327683783,0.048740842793112193,0.029244505675862342,6.524816236117748,25299,0.03899267423448727
24,SA1_m002_v15_Ye25_spec_2020-09-17.dat,0.002,0.15,0.25,12.27982814682449,0.050544593704549,0.04914057721275533,123.6894502088208,25299,0.04984258545865217
25,SA1_m002_v15_Ye30_spec_2020-09-17.dat,0.002,0.15,0.3,2.7897293634623614,0.005138679731828244,0.004496344765349658,100.01358317254753,25299,0.004817512248588951
26,SA1_m002_v15_Ye35_spec_2020-09-17.dat,0.002,0.15,0.35,2.2658018178994803,0.004959011087900755,0.004698010504327055,90.63570818382479,25299,0.004828510796113905
27,SA1_m002_v15_Ye40_spec_2020-09-17.dat,0.002,0.15,0.4,4.543277712406713,0.01980274409733518,0.01876049440800287,42.36671752512075,25299,0.019281619252669024
28,SA1_m002_v15_Ye45_spec_2020-09-17.dat,0.002,0.15,0.45,0.01,0.001159111222382974,3.864992405410578e-07,126.16876488666188,25299,0.0005797488608117575
29,SA1_m002_v15_Ye50_spec_2020-09-17.dat,0.002,0.15,0.5,1.6974482014030092,0.0011739986665748603,0.0005869993332874301,277.31910595904924,25299,0.0008804989999311452
30,SA1_m002_v20_Ye05_spec_2020-07-01.dat,0.002,0.2,0.05,128.49036047780183,0.32420216518318057,0.29472924107562903,0.8580035494201672,24793,0.3094657031294048
31,SA1_m002_v20_Ye10_spec_2020-07-01.dat,0.002,0.2,0.1,141.84648027873104,0.34328716801411474,0.31059315201275695,0.9358716993678756,24793,0.32694016001343584
32,SA1_m002_v20_Ye15_spec_2020-07-01.dat,0.002,0.2,0.15,181.68515691998596,0.47892908950393576,0.4372830817209774,0.7738990549239703,24793,0.4581060856124566
33,SA1_m002_v20_Ye20_spec_2020-07-01.dat,0.002,0.2,0.2,32.98309531854772,0.03682773118229932,0.012275910394095035,15.684244538980112,24793,0.024551820788197176
34,SA1_m002_v20_Ye25_spec_2020-07-01.dat,0.002,0.2,0.25,55.30410968134342,0.24779496168510917,0.24144124471882122,108.2620621591234,24793,0.2446181032019652
35,SA1_m002_v20_Ye30_spec_2020-07-01.dat,0.002,0.2,0.3,6.426289709932091,0.00716103762269249,0.0023870125408969045,68.47932865897153,24793,0.004774025081794697
36,SA1_m002_v20_Ye35_spec_2020-07-01.dat,0.002,0.2,0.35,7.822679171262871,0.011617366797417539,0.005808683398708325,40.56990044382933,24793,0.008713025098062932
37,SA1_m002_v20_Ye40_spec_2020-07-01.dat,0.002,0.2,0.4,14.958822161357755,0.011081410052897311,0.0055407050264477675,51.139826727130234,24793,0.00831105753967254
38,SA1_m002_v20_Ye45_spec_2020-07-01.dat,0.002,0.2,0.45,0.01,0.001159111222382974,3.864992405410578e-07,67.13049485469969,24793,0.0005797488608117575
39,SA1_m002_v20_Ye50_spec_2020-07-01.dat,0.002,0.2,0.5,1.8572767022666223,0.0020555749654300737,0.0006851916551433579,192.9262030882736,24793,0.0013703833102867158
40,SA1_m002_v30_Ye05_spec_2020-07-01.dat,0.002,0.3,0.05,183.64363940358461,0.5055447759940535,0.5055447759940819,0.9844348020545963,22263,0.5055447759940677
41,SA1_m002_v30_Ye10_spec_2020-07-01.dat,0.002,0.3,0.1,201.74939189779997,0.554369932163695,0.5312711849902598,1.0340710137193103,22263,0.5428205585769774
42,SA1_m002_v30_Ye15_spec_2020-07-01.dat,0.002,0.3,0.15,215.89628719573653,0.5940591603667542,0.5693066953515142,1.0780192457092794,22263,0.5816829278591342
43,SA1_m002_v30_Ye20_spec_2020-07-01.dat,0.002,0.3,0.2,72.35461288251368,0.14907866156626426,0.13251436583668408,2.194133043647635,22263,0.14079651370147417
44,SA1_m002_v30_Ye25_spec_2020-07-01.dat,0.002,0.3,0.25,17.062719150106055,0.01908886472026694,0.006362954906755647,38.880411190897625,22263,0.012725909813511294
45,SA1_m002_v30_Ye30_spec_2020-07-01.dat,0.002,0.3,0.3,8.28661842180845,0.00923042946670094,0.003076809822234239,81.25826982881111,22263,0.0061536196444675895
46,SA1_m002_v30_Ye35_spec_2020-07-01.dat,0.002,0.3,0.35,17.426406847915835,0.014048352768675443,0.010034537691907985,101.52781223530941,22263,0.012041445230291714
47,SA1_m002_v30_Ye40_spec_2020-07-01.dat,0.002,0.3,0.4,19.9115223739109,0.034172258138447376,0.029615957053323427,23.833176820555828,22263,0.0318941075958854
48,SA1_m002_v30_Ye45_spec_2020-07-01.dat,0.002,0.3,0.45,0.01,0.001159111222382974,3.864992405410578e-07,73.68504259586976,22263,0.0005797488608117575
49,SA1_m002_v30_Ye50_spec_2020-07-01.dat,0.002,0.3,0.5,2.1604772513035106,0.002389419168114859,0.0007964730560385824,100.86212977704949,22263,0.0015929461120767208
50,SA1_m002_v40_Ye05_spec_2020-07-01.dat,0.002,0.4,0.05,276.9548981276755,1.148235754910388,1.0844448796376014,1.529178426645934,18215,1.1163403172739947
51,SA1_m002_v40_Ye10_spec_2020-07-01.dat,0.002,0.4,0.1,275.4840848170478,1.103548957463488,1.040489017037089,1.59702347657269,18215,1.0720189872502885
52,SA1_m002_v40_Ye15_spec_2020-07-01.dat,0.002,0.4,0.15,321.54909517855816,1.2548487627258282,1.2548487627258282,1.7295514935241838,18215,1.2548487627258282
53,SA1_m002_v40_Ye20_spec_2020-07-01.dat,0.002,0.4,0.2,191.08508871671256,0.5015234407058244,0.4797180737186295,2.3090153102046713,18215,0.490620757212227
54,SA1_m002_v40_Ye25_spec_2020-07-01.dat,0.002,0.4,0.25,109.35793062503183,0.17557035842446567,0.13794813876207002,15.60460295775497,18215,0.15675924859326784
55,SA1_m002_v40_Ye30_spec_2020-07-01.dat,0.002,0.4,0.3,18.142132907620294,0.02696227941653717,0.013481139708268586,47.019109926443704,18215,0.02022170956240288
56,SA1_m002_v40_Ye35_spec_2020-07-01.dat,0.002,0.4,0.35,51.85288963431507,0.07697533724471839,0.03848766862235209,52.392890335440285,18215,0.05773150293353524
57,SA1_m002_v40_Ye40_spec_2020-07-01.dat,0.002,0.4,0.4,110.46059135833104,0.13954711111954055,0.11417490909779815,15.128279402078295,18215,0.12686101010866935
58,SA1_m002_v40_Ye45_spec_2020-07-01.dat,0.002,0.4,0.45,0.01,0.001159111222382974,3.864992405410578e-07,74.62321185802355,18215,0.0005797488608117575
59,SA1_m002_v40_Ye50_spec_2020-07-01.dat,0.002,0.4,0.5,1.3967277220111638,0.0012868302313078228,0.0009651226734810336,90.42922496742372,18215,0.0011259764523944282
60,SA1_m01_v05_Ye05_spec_2020-07-01.dat,0.01,0.05,0.05,22.357273320917983,0.041476008390716856,0.024885605034430824,3.822649131479747,25805,0.03318080671257384
61,SA1_m01_v05_Ye10_spec_2020-07-01.dat,0.01,0.05,0.1,21.510289729404757,0.03210412270660967,0.027165026905592526,4.812099970343922,25805,0.0296345748061011
62,SA1_m01_v05_Ye15_spec_2020-07-01.dat,0.01,0.05,0.15,24.589198058569913,0.036386673661834124,0.027290005246378257,5.860985696087759,25805,0.03183833945410619
63,SA1_m01_v05_Ye20_spec_2020-07-01.dat,0.01,0.05,0.2,1.7968432685000908,0.0019853814094445976,0.0006617938031481252,119.55113287464229,25805,0.0013235876062963614
64,SA1_m01_v05_Ye25_spec_2020-07-01.dat,0.01,0.05,0.25,1.0243472901388093,0.0007583904973000877,0.00037919524865004384,313.6932581604158,25805,0.0005687928729750658
65,SA1_m01_v05_Ye30_spec_2020-07-01.dat,0.01,0.05,0.3,0.8615848945606255,0.0009554056408682676,0.0003184685469561632,303.43789150557103,25805,0.0006369370939122154
66,SA1_m01_v05_Ye35_spec_2020-07-01.dat,0.01,0.05,0.35,1.0137468292460365,0.0007496242190037083,0.0003748121095019652,287.17965603614306,25805,0.0005622181642528368
67,SA1_m01_v05_Ye40_spec_2020-07-01.dat,0.01,0.05,0.4,1.3408649053120123,0.0014858930837127193,0.0004952976945709064,105.71182230493083,25805,0.0009905953891418129
68,SA1_m01_v05_Ye45_spec_2020-07-01.dat,0.01,0.05,0.45,0.04371205951717719,0.00012026409939242672,0.00011525309525108052,1.717593150865987,25805,0.00011775859732175362
69,SA1_m01_v05_Ye50_spec_2020-07-01.dat,0.01,0.05,0.5,0.8757476423586362,0.0009665958046430889,0.0003221986015476963,526.2457413528614,25805,0.0006443972030953926
70,SA1_m01_v10_Ye05_spec_2020-07-01.dat,0.01,0.1,0.05,51.627017151652225,0.11265525000376897,0.10079680263494595,1.2010317815257419,25805,0.10672602631935746
71,SA1_m01_v10_Ye10_spec_2020-07-01.dat,0.01,0.1,0.1,37.673957924525574,0.07485662965399342,0.06909842737291427,1.7008442723176689,25805,0.07197752851345385
72,SA1_m01_v10_Ye15_spec_2020-07-01.dat,0.01,0.1,0.15,69.82381450320713,0.1440125929609053,0.12001049413409248,1.1983338568147874,25805,0.1320115435474989
73,SA1_m01_v10_Ye20_spec_2020-07-01.dat,0.01,0.1,0.2,5.378947910579431,0.006194651143242247,0.004955720914594508,24.74056146029027,25805,0.0055751860289183774
74,SA1_m01_v10_Ye25_spec_2020-07-01.dat,0.01,0.1,0.25,0.5351125217811675,0.0005849749592808928,0.00019499165309366795,202.36933994426494,25805,0.0003899833061872804
75,SA1_m01_v10_Ye30_spec_2020-07-01.dat,0.01,0.1,0.3,0.7831150807870938,0.0008602912620034875,0.0002867637540011625,177.48295413040464,25805,0.000573527508002325
76,SA1_m01_v10_Ye35_spec_2020-07-01.dat,0.01,0.1,0.35,0.5028162931647084,0.0005516600296620044,0.00018388667655400148,146.4946723238696,25805,0.00036777335310800296
77,SA1_m01_v10_Ye40_spec_2020-07-01.dat,0.01,0.1,0.4,1.3578981943171435,0.0015032321869707932,0.0010021547913139361,61.90644042915754,25805,0.0012526934891423647
78,SA1_m01_v10_Ye45_spec_2020-07-01.dat,0.01,0.1,0.45,0.027748463165007058,0.017748463165007056,2.2766114885844346e-06,43.655551732933816,25805,0.00887536988824782
79,SA1_m01_v10_Ye50_spec_2020-07-01.dat,0.01,0.1,0.5,1.0611290325233036,0.0011779555837017064,0.00039265186123405016,469.296461081248,25805,0.0007853037224678783
80,SA1_m01_v15_Ye05_spec_2020-09-17.dat,0.01,0.15,0.05,53.14066833374722,0.09846306214556932,0.0787704497164512,1.6032080596015883,25299,0.08861675593101026
81,SA1_m01_v15_Ye10_spec_2020-09-17.dat,0.01,0.15,0.1,44.94870738186865,0.07228793360622632,0.06712450977720863,2.002100646512719,25299,0.06970622169171747
82,SA1_m01_v15_Ye15_spec_2020-09-17.dat,0.01,0.15,0.15,50.45067992144956,0.08111774336458666,0.06952949431251199,2.210395348971879,25299,0.07532361883854932
83,SA1_m01_v15_Ye20_spec_2020-09-17.dat,0.01,0.15,0.2,11.48451518878728,0.02124910220145715,0.01699928176116572,6.44289691497623,25299,0.019124191981311434
84,SA1_m01_v15_Ye25_spec_2020-09-17.dat,0.01,0.15,0.25,0.4435610050925843,0.0004847868115087084,0.00016159560383621763,131.3746423697291,25299,0.000323191207672463
85,SA1_m01_v15_Ye30_spec_2020-09-17.dat,0.01,0.15,0.3,0.7050275385857973,0.0007745477770272347,0.00025818259234244856,140.92972781664523,25299,0.0005163651846848416
86,SA1_m01_v15_Ye35_spec_2020-09-17.dat,0.01,0.15,0.35,0.5218002331801597,0.0005714181985635447,0.0003809454657091038,113.34105633128576,25299,0.00047618183213632426
87,SA1_m01_v15_Ye40_spec_2020-09-17.dat,0.01,0.15,0.4,0.3887820610790193,0.00049234371438589,0.0004475851948962939,47.698941644744345,25299,0.00046996445464109193
88,SA1_m01_v15_Ye45_spec_2020-09-17.dat,0.01,0.15,0.45,0.01,0.001159111222382974,3.864992405410578e-07,93.71628660511105,25299,0.0005797488608117575
89,SA1_m01_v15_Ye50_spec_2020-09-17.dat,0.01,0.15,0.5,1.1049249218838484,0.0008131636998767178,0.0004065818499383589,400.2462218081004,25299,0.0006098727749075383
90,SA1_m01_v20_Ye05_spec_2020-07-01.dat,0.01,0.2,0.05,66.80803575362803,0.13752461884293155,0.122244105638174,1.2818814034217492,24793,0.12988436224055278
91,SA1_m01_v20_Ye10_spec_2020-07-01.dat,0.01,0.2,0.1,74.13490273269993,0.14407940664182206,0.13560414742759974,1.3486905084780711,24793,0.1398417770347109
92,SA1_m01_v20_Ye15_spec_2020-07-01.dat,0.01,0.2,0.15,94.33671561385512,0.20512174192637644,0.18352997961834205,1.0782402685652603,24793,0.19432586077235925
93,SA1_m01_v20_Ye20_spec_2020-07-01.dat,0.01,0.2,0.2,19.133644936338932,0.01980659921471073,0.015405132722548842,15.842783444554836,24793,0.017605865968629786
94,SA1_m01_v20_Ye25_spec_2020-07-01.dat,0.01,0.2,0.25,0.6540799753618036,0.0007517976049878916,0.0006014380839904909,120.3231441081875,24793,0.0006766178444891913
